arrived_at,num_prefill_tokens,num_decode_tokens
115.89101869695862,50,470
115.90833137598064,115,40
116.01507634408019,3123,149
116.48731047842836,100,429
116.50326656611759,152,407
116.50560716201676,126,315
116.51809541691557,70,322
116.52794654897014,86,592
116.53600355692113,49,483
116.54239472254145,105,390
116.5692431023191,416,368
116.57334855369703,52,382
116.63656130958029,71,388
116.64427707302649,173,533
116.65998346759662,629,396
116.66427512452881,76,605
116.66635571819431,661,71
116.66831788321052,2540,305
116.77644179562165,372,262
116.78036009727218,63,374
116.78088222644824,43,9
116.7943649488855,212,577
116.82654253117632,55,543
116.82930638323593,242,386
116.94777339998184,60,516
116.95794593499298,142,770
116.95883662815118,49,112
116.96351662736795,61,467
116.98469059841875,57,75
116.98681994176242,1618,596
117.00281357566801,287,755
117.00681887464742,66,229
117.05572354085976,1287,99
117.05672345426855,49,237
117.07187455125224,116,184
117.0841345513995,1215,438
117.14630993280804,144,384
117.19749260531461,138,444
117.24672913802726,67,641
117.25630049816567,48,128
117.30754758000319,382,146
117.31781206864353,44,9
117.3645877959506,216,1
117.44573316131223,51,4096
117.44684348687203,51,112
117.75332002287513,110,524
117.75428578340234,101,140
117.76596220803235,86,1460
117.7931683738802,49,9
118.14726765794548,58,183
118.16514478940331,61,227
118.16590444190254,70,582
118.19111977490374,176,4096
118.25750489559546,49,229
118.26470615434864,47,104
118.27012470460427,143,203
118.27718026867707,823,347
118.27849749193635,50,54
118.28055492035114,57,54
118.48260891245457,196,392
118.49147105665514,54,255
118.51297219904868,60,380
118.56171819236062,56,284
118.60582823224537,56,208
118.61334538331792,106,33
118.61434374886939,54,219
118.62335202287157,52,770
118.63352772421621,1046,767
118.63412472383652,58,511
118.95061500501674,111,404
118.95153310015127,221,88
118.96040605962274,69,771
118.96341393803608,47,224
119.17736264361096,47,132
119.17746972968276,98,138
119.1849673711534,486,255
119.41061721074475,45,701
119.43145014000073,192,130
119.48688962541411,47,107
120.30950267447288,307,250
120.31412560919263,51,32
120.37002775784978,299,433
120.38781462664738,242,223
120.45816817241737,65,228
121.34558274523565,3512,10
121.35823534422751,272,660
121.36844234473358,52,115
121.37069638648805,141,514
121.37286158783313,177,64
121.38890118671898,49,333
121.39906165512885,395,352
121.44486164410102,66,4096
121.4460430387209,162,768
121.45546685223569,109,647
121.47123885681236,279,27
121.47922283755553,66,573
121.52470939223397,129,564
121.5351947051,106,446
121.53868998908065,73,18
121.55577811682427,361,312
121.65518942795043,152,120
121.65728334536188,119,570
121.67603477439911,56,132
121.94722232417556,53,139
121.96086965176683,55,98
121.97208610612383,81,148
121.9737929969221,1018,412
121.97501902892745,784,23
121.98183358128611,48,77
121.99381073581277,747,767
122.0996983658447,123,211
122.11719712030859,104,315
122.15354383266269,47,105
122.15396266299041,60,92
122.15478314749987,52,122
133.63768122067336,152,252
133.6417527696273,93,468
133.68872293997126,75,30
133.71587531457106,67,306
133.7413892700817,59,270
133.75552980101602,85,124
133.76052359599868,226,148
133.76758631278832,81,315
133.81957283731097,54,238
133.86643841100616,351,303
133.8722553452455,158,335
133.87565685452128,180,169
133.87735250754332,55,185
133.87856552942068,49,261
133.87920914757564,59,89
133.95959646585627,58,761
133.96284706750956,734,590
134.07728298055974,2040,34
134.39786960553246,107,297
134.39880363689633,50,64
134.43843554071782,74,488
134.44211608815618,314,356
134.45017149859487,297,334
134.4777426236887,114,2100
134.47998182152259,462,466
134.4876158094483,51,175
134.52427002115388,53,110
134.53366627198005,351,226
134.55494864822845,74,221
134.5606023229571,77,207
134.5643517171495,53,667
134.56811870335716,43,25
134.56829060437897,61,225
134.5788673132781,241,392
135.19958567614887,117,366
135.47348838762056,46,23
135.48080611016078,52,34
135.48273707794723,129,194
135.492238706354,55,171
135.51257034880115,112,14
135.51777031042724,61,363
135.55784944934828,61,114
135.5609641019077,96,143
135.56573888191116,577,765
135.57318631962184,67,427
135.6338658315883,140,617
135.63425711055018,1894,65
135.92224088857645,52,274
135.92301776042967,67,156
135.9415116026017,73,169
135.94483059715566,62,453
135.99185788112695,64,40
136.0553616718373,73,679
136.05557975645783,274,220
136.37238370884498,873,1860
136.40471611012978,146,132
136.75249369338195,51,95
136.7740750934687,64,107
136.8057371122171,49,332
136.8140560112326,80,429
136.81425402867592,66,275
136.86371580459868,258,99
136.86373582449968,97,1680
136.8809935643758,102,4080
137.00380152621108,55,107
137.17204986879798,67,502
137.21661102666104,312,659
137.27575735789097,175,220
137.30064460692535,55,289
137.30666202210546,79,474
137.31497420472772,47,8
138.68254621575414,103,59
138.68300560730347,122,493
138.690188683023,370,98
138.69420823838232,55,59
139.40330585228483,290,237
139.4959764623166,57,43
139.49685132000027,846,140
139.49734752080886,52,110
139.50626017016495,43,9
139.50913897831657,80,139
139.5126357206749,143,40
139.5855955174339,53,386
139.60782436273996,411,10
139.6081051476933,50,160
139.61646636513385,87,5
139.62119895238246,912,305
139.6227763456023,91,513
139.74732187961766,67,719
139.74902635212493,86,2780
139.7908318075757,218,2640
139.7918125204084,45,10
139.80243373078812,49,236
139.81512442332036,64,19
139.86818907428164,1285,158
139.8751117844437,43,9
139.8755643944118,151,541
139.89532679311714,1336,238
139.90600791355354,55,230
140.459610197687,263,153
140.49424157238434,63,385
140.4986517779016,112,218
140.76680475346586,896,606
140.82817150624712,250,337
140.8385339579869,58,7
140.84332438150483,49,310
140.844122038905,53,140
141.1472890739163,93,44
141.16080408405816,1146,4096
141.1618568181552,55,322
141.23905873895728,1492,64
141.24010801194828,76,174
141.2446604929808,62,345
141.2450662660192,152,137
141.24584456835925,753,231
141.27550088331165,48,51
141.27624512102815,54,299
141.2801253429973,422,4096
141.28641239467456,69,543
141.29091976050393,1437,43
141.36422284910395,54,344
141.46692931024685,582,61
141.4676845027567,55,326
141.8014984709828,58,228
141.81884448150086,111,111
141.8401498224971,289,403
141.9003063208564,63,315
141.90776297250727,57,306
142.31221992136835,58,390
142.31524335395014,2298,318
142.3922645805841,66,328
142.39812587195743,48,283
142.42039452162467,45,179
142.53564749350866,106,73
142.54330144656353,136,398
142.54786716182483,939,3
145.7421740956771,97,254
145.74658726483634,43,9
145.74673149962737,66,172
145.76361174656785,97,225
145.78463474296257,55,770
145.78582806678938,44,63
145.8448814255491,49,265
145.84611280228765,53,243
146.00269531050324,53,85
146.61554827261185,48,472
146.63818428296878,44,150
146.66483671658187,182,304
147.83960085985015,68,107
148.0064579498303,712,4096
148.0081143378256,59,219
148.06476131736875,50,330
148.89105428776276,1166,95
148.93425655304236,57,262
148.93511472378404,145,427
148.96313006161031,89,302
148.97018521381105,51,341
148.97304415416,1630,187
148.97445996668884,57,360
148.975987772962,48,41
148.98607609738082,128,266
148.99333533921777,50,272
149.1775800852612,46,177
149.1805693064637,394,21
149.18295472192312,48,9
149.3378226375751,50,377
149.36514623757532,560,89
149.37890968747482,204,357
150.39036225061704,70,277
150.41317195839227,938,738
150.50183983081902,48,217
150.5233713516114,159,204
150.5234929109993,580,2
150.52515188830864,53,380
150.52534520380962,322,3000
150.6211304429049,69,125
150.72126200188055,111,202
150.73036191553626,44,31
150.83470107205636,53,210
150.83776456913063,242,272
151.2319533028972,50,273
151.71835344226943,76,60
151.71894893513058,57,445
151.8581145870226,50,120
152.0506834286155,46,9
152.08289347908502,282,382
152.22115029855092,75,2010
152.2306486348054,94,372
152.23135550174183,53,701
152.2429091379766,69,228
152.42787747233197,51,85
152.4485452839325,917,768
152.4495413129838,51,56
152.66868186236502,51,104
152.74862728585694,74,443
152.77143464065261,80,506
152.77158929900423,143,143
152.79334922842048,160,26
152.81947952800456,62,457
152.97161346185862,75,439
153.00131091303155,49,3870
153.00447596921327,421,1400
153.00925561137456,172,804
153.0094410642065,53,107
153.0206730917559,210,87
153.02324851300042,57,767
153.06585515755685,1549,591
153.06910896082056,50,164
153.09571260737573,71,72
153.12769895215226,51,227
153.1355601817573,3993,444
153.13803246720093,52,74
153.15540480612137,64,374
153.1638870494387,53,468
153.41412420843977,43,9
153.87103457134714,50,225
153.87898659932154,63,296
153.88619071486337,408,3190
153.9178290068705,56,2220
154.17055979357232,57,576
154.2739798436815,80,576
154.30897634829356,380,299
154.33288329353593,1248,203
154.42074769551175,111,767
154.43747807293136,116,307
154.43831238195438,50,35
154.67193367554788,110,211
154.7004117219274,202,409
154.70157472600587,692,753
154.7098993504144,95,3190
154.71277946890007,76,46
154.71396054436204,148,1
154.7224233578078,51,238
154.72328336121043,72,68
154.7776431796547,63,471
154.78120727745755,118,17
154.7988869400812,61,290
154.8008489000071,49,366
154.87422128379072,192,689
154.8811802733509,126,27
154.88267780628038,123,61
154.8886559770851,49,75
154.89665981158052,258,123
154.89862677122034,51,203
155.02487361470122,190,79
155.02804494262722,107,110
155.12670705154903,1042,98
155.15206286448966,62,272
155.15350121460273,356,558
155.30597193367288,57,451
155.31625614022485,43,9
155.31699254763862,206,205
155.3485422068012,57,430
155.447192098685,252,2980
155.4725686939128,397,326
155.4725995523116,153,19
155.48171851032274,3099,185
155.53872791410575,468,105
155.56709264299906,51,215
155.59663401349354,56,338
155.65115484743964,1441,116
155.65937575868523,62,219
155.76583792686958,462,333
155.76957436930658,291,87
155.77382020953848,58,910
156.24880449704042,64,46
156.25682385660306,56,136
156.34130677668574,55,217
156.3416186626296,58,199
156.34799330583073,48,222
156.34837990073208,50,328
156.34902339084587,84,301
156.58431934133395,55,293
156.6031152394014,47,604
156.63463277167915,242,79
156.65630677441408,60,230
156.65732911486674,75,50
156.66185055423057,74,380
156.68779668324584,60,144
156.69432337630457,72,231
156.70049219824287,142,128
156.70205737388278,108,631
156.70393555867386,338,69
156.72489219335057,252,461
156.7342116440091,73,3120
156.8368639631446,82,2440
156.89774516081093,46,296
156.90624703228644,618,580
156.90639554990736,61,424
156.90933552549234,104,199
156.9549226112355,51,465
157.1425101738658,457,27
157.15756041669454,250,3
157.1594903271261,404,4096
157.1631964975577,47,208
157.1664146373458,50,104
157.24426878403779,58,317
157.2456267749658,2222,370
157.24748580856902,58,426
157.25001774662408,1535,224
157.35144883047437,118,400
157.37322951258454,429,62
157.48802471543647,442,72
157.48848124160412,61,202
157.5163668327697,640,396
157.5736024753163,212,79
157.75205177747875,70,301
157.88755178359375,80,104
158.1986000200198,43,9
158.21222600671126,105,183
158.21896348631455,65,136
158.2209514328469,69,56
158.2284516870002,58,389
158.23198312572757,436,539
158.34485723261773,460,189
158.45384834859516,268,233
158.45727944766367,44,43
158.4583283640075,1161,207
158.45859720589715,46,187
158.50060185139168,63,72
158.7186400623306,1070,628
158.73147726501313,105,312
158.75972366334258,80,618
158.82933668262442,59,274
158.82975125096272,49,205
158.8318182398423,90,438
158.85213022048183,50,208
158.9987695676736,43,9
159.06016358023027,60,187
159.06763786496003,3330,200
160.0154037908172,114,860
160.0272063004809,325,550
160.0301582768817,440,813
160.04422681244003,112,513
160.04433657942417,202,451
160.04487286055243,88,158
160.24497877575152,56,338
160.25726589051584,948,761
160.25837182463644,60,130
160.26739331302377,222,111
160.274145506381,1047,671
160.27674838843885,65,236
160.3108072079309,78,29
160.3114499402288,53,295
160.39830715297518,76,361
160.56245544360755,50,217
160.68842610921138,128,239
160.74389706949123,99,118
160.76855945678167,704,4
160.78433136415384,115,329
160.78495834238805,54,292
160.81810274060325,89,438
160.81898301061096,917,152
160.82646927118412,120,682
160.83398075549775,63,255
160.8588199562602,47,221
160.86018439915358,342,39
160.8679707309219,64,218
160.8807560820746,166,30
160.88597563768343,114,2
160.91581913002926,52,319
160.93051912395322,203,668
160.95289447931816,49,218
160.95954312999262,55,234
160.98501859269757,50,122
160.98561303954344,64,196
160.98739684510736,147,671
160.98909670905851,3962,326
161.00921271182514,510,744
161.01906150683575,51,125
161.07015284099626,1457,464
161.07155480764962,463,4096
161.14795199685875,47,142
161.14875064917229,1174,481
161.17685923709925,61,747
161.20078365333345,57,63
161.20261707016846,485,386
161.2956034950551,122,423
161.29960708351376,342,440
161.3150080542438,53,240
161.38386798561268,1312,222
161.42614832759938,126,362
161.42728110635395,57,499
161.42928649466393,53,429
161.4301211375984,867,250
161.43117134977746,90,3070
161.43521088898456,1164,316
161.43532349902148,64,313
161.44520591533038,53,528
161.45346294380323,112,27
161.68994236050037,73,322
161.69280236627185,65,483
161.71766329649657,109,123
161.7518723949649,58,513
161.76550884034134,51,371
161.80340066484888,52,15
161.80447565366208,58,27
161.93259805331246,62,145
161.93396358681517,102,321
162.15425284173068,64,268
162.16712354660186,49,393
162.16913375925688,411,468
162.92144125579287,57,376
162.92214231595054,60,167
162.93670268952033,57,216
162.97821108092103,452,766
162.97928037489046,56,95
162.98047510134975,131,598
162.99586868551123,57,272
163.0312448121002,322,1548
163.0612179922418,3634,111
163.08035485959212,48,2800
163.0839056168736,962,163
163.13119319595475,55,311
163.19575196853717,55,145
163.23626332164,91,178
163.24022930923272,47,319
163.264976356377,711,88
163.35764309385326,52,35
163.3669993280092,116,298
164.56898420230843,188,427
164.7575494381997,92,338
164.95701318646482,92,145
164.98381930715632,55,239
164.9972054784447,1389,31
165.0208511495266,102,1780
165.02737160034727,231,2
165.0286159224627,58,346
165.15402462845606,53,9
165.16322242488837,262,448
165.16937769222787,59,489
165.21098106997295,49,70
165.227816733777,76,572
165.30205047490676,48,282
165.44849508339462,70,481
165.50507329340022,50,76
165.5132583915986,126,315
165.51485796283282,46,27
165.51711817260403,72,88
165.5225406649614,58,28
165.54159553548388,182,156
165.55825820129238,2216,80
165.59973241927028,51,162
165.60738006899192,44,9
165.66041800833622,81,98
165.66086130824934,67,298
165.67198628848976,53,469
165.69626066661937,78,312
165.7074160061147,85,130
165.75377040206598,81,330
165.80726448002133,52,139
166.92181160953749,187,507
167.22118778171102,575,250
167.22451269314013,259,78
167.41525197257803,262,146
167.42311581267498,764,68
167.42382649568657,49,83
167.44213135058948,665,234
167.44566109601567,61,266
167.51414785727926,127,543
167.5188487662557,64,443
167.52657120756456,1351,209
168.15087178284676,64,311
169.39545296774696,52,486
169.3971022038406,196,398
169.43805919199025,63,249
169.43963420155575,1572,356
169.441018066068,71,210
169.46088200709107,304,40
169.5379976656628,54,22
169.5522151618646,55,63
169.5590513295723,1216,176
169.56070836823667,215,3
169.56311255299383,58,21
169.87411160825496,302,222
170.05731292954468,99,171
170.06651525264664,700,180
170.19609138258528,83,25
170.19648069287976,633,140
170.29230291318302,96,424
170.40621034105877,164,88
171.31270345668372,466,254
171.31556479594843,56,413
171.31710917814476,60,5
171.31736617722467,160,21
171.3343370493527,64,190
171.36923851065808,413,517
171.40333537594063,59,4096
171.40821882382903,180,215
171.41013110791152,347,137
171.4122475426399,52,367
171.41324913374248,65,177
171.95651574946686,111,4096
171.95893343453292,54,275
171.9953475867285,2233,627
172.00688844121677,54,251
172.00732661861915,91,591
172.01127204860248,78,333
172.05365186173105,73,94
172.05400689030571,215,3
173.39153669955263,48,167
173.39543603723286,86,667
173.41885159307776,94,52
173.42378108838776,971,407
173.43894552557794,48,377
173.4592467287815,66,406
176.0808070500749,59,404
176.08123707166513,70,300
176.08377066839714,55,169
176.16655462962206,50,208
176.18315012784427,72,69
176.19221863161172,632,767
176.21394332119024,72,322
176.2140759445093,61,140
176.22289417701373,624,181
176.2264009055388,299,466
176.23631365236446,84,350
176.25253883980523,62,588
176.2959542816773,2487,250
176.34814571638353,50,47
176.37075027322987,115,366
176.37925500206003,221,135
176.38061286791307,54,446
176.38074669525741,84,1120
176.3839222229343,1855,126
176.3862080692466,173,74
176.3973669665288,59,257
176.41744696594418,54,507
176.42103283544074,52,331
176.42994844444158,972,657
176.44188969055705,218,301
176.55119355878884,821,328
176.83233782408166,62,281
176.85054022337096,540,61
176.85098367024042,68,358
176.8627086839204,68,275
176.93171888619136,219,284
176.98902278663516,1251,1470
176.99086015365265,90,289
177.08937181744798,1203,228
177.52594798652615,138,177
177.54382488423994,153,653
177.54517189438275,51,423
177.56977650876632,51,81
177.5861518696097,43,9
177.66022422054553,61,301
177.67041405158906,182,179
177.6740661999852,49,132
177.80588005017793,57,157
177.81268395454478,53,269
177.89046814143032,58,32
177.8911716415787,2170,394
177.89260910720884,51,621
177.8946823674901,473,121
177.91027961125656,194,295
178.66202024215283,462,266
178.66235850529836,80,352
178.6629341291526,88,346
178.7541506969753,244,770
178.7686865094373,46,193
178.7727606864057,60,245
178.78169501651192,43,9
178.91827271976243,105,41
178.92167863119084,69,38
178.9477736933326,56,165
178.95186715957107,196,323
179.26340161406628,852,134
179.26711208351097,54,46
179.34590601327145,77,88
179.34615307167388,98,39
179.3498502503726,49,184
179.49764763232528,282,260
179.50610495165887,152,4096
179.51229694455182,390,138
179.5130439378425,61,202
179.51324229514563,72,361
179.51560019439668,101,84
179.51599766065922,50,152
179.59541814942747,51,269
179.70382050009,1120,774
181.07725753651377,70,50
181.5593878761545,71,346
181.59048171682048,86,604
181.59090048082422,43,9
181.5982720059191,182,7
181.6129494945439,80,1680
181.6237042913724,71,664
181.6249135155856,54,381
181.628925105013,2852,367
181.63063342716615,108,55
181.64584506908707,1086,743
181.64850303792804,273,201
182.05092995946848,53,307
182.09749536207434,858,320
182.0987017986875,47,113
182.10036276514384,46,206
182.23575342775393,53,309
182.26184990113185,106,40
182.26687730525487,52,323
182.2804524651761,64,114
182.28701552297508,74,299
182.2996780303684,904,3040
182.3206613314536,52,267
182.32537136279117,111,461
182.36521596279644,133,196
182.36787747224352,245,414
182.37290123952303,47,197
182.5522813262633,49,280
182.55394468731816,47,10
182.60457324970494,68,80
182.62022765893252,44,475
182.64186508232288,110,68
182.6440449481687,60,341
182.64472770477337,186,16
182.6480411353875,126,95
184.78175781355023,169,676
184.83130969439213,103,480
184.86076728815226,54,242
184.9348047266246,54,160
184.93769145157125,118,114
184.93947389425782,342,414
184.98779127982485,113,59
185.57760694560528,53,393
185.59156823425778,404,437
185.59855067723993,85,392
185.60505879816617,89,339
185.66068377484515,72,175
185.66093815323754,89,422
185.6675951810281,54,243
185.85815363509215,57,438
185.85988205345822,66,186
185.86945029544438,88,47
186.09546069456945,50,3390
186.0979824542951,46,18
186.1939328442205,60,41
186.21126256862965,64,188
186.2163493453603,85,752
186.21928710305016,72,183
186.24766903242002,179,14
186.25129540971867,485,123
186.2616664854951,54,204
186.28282885152888,57,223
186.3214122149276,141,321
186.32473049232973,52,433
186.32657961408563,1123,27
186.56662146599427,71,435
186.56721674442068,57,382
186.57954928982892,50,131
186.58111567927307,99,560
186.58352526935494,46,191
186.5895234277483,59,318
186.5919664281541,86,4096
186.59495978833823,50,545
186.59580291494643,53,107
186.6269759102121,60,61
186.6525118362448,811,444
186.65472820984877,59,273
186.65889483168348,1148,2280
186.6592986749817,79,328
186.66054064078287,1509,773
186.7187696341355,55,151
186.97920372255155,51,606
186.98092144783763,91,118
186.98851103877965,49,23
187.3144719541175,62,66
187.35102744559236,59,376
187.55028984334817,58,587
187.58422212364306,1340,627
187.58651287638335,97,186
187.59787088412938,1638,182
187.60377051926935,708,745
187.61382526035356,53,36
187.65112846882565,191,218
187.7323240957239,65,217
187.75805707585866,145,629
187.77074653386168,73,479
187.77853028311128,109,23
188.14338345670535,61,274
188.16121120855618,191,334
188.2327201578522,53,21
188.23443588463442,83,2710
188.23893053198253,116,90
188.42990797862362,59,210
188.43279696736357,55,353
188.44982688688984,226,256
188.45522630610984,56,240
188.5853362633534,59,56
188.6753846700999,781,2220
188.69653351752933,50,140
188.71079586248067,85,138
188.71389103576507,2232,266
188.71838758005174,49,132
188.7307071877128,55,348
188.73765346814966,680,123
188.74634123127368,65,281
188.84015035358672,121,475
188.89188333952953,415,272
188.8959284831788,57,187
189.05409866215248,1066,461
189.08312101219434,250,379
189.09286880816603,1585,115
189.09504283932367,914,95
189.0977643894525,1358,630
189.10629572770273,49,301
189.1946625191603,52,26
189.19661861871583,125,475
189.2027364240786,54,339
189.2416438243843,72,267
189.30182272733424,62,282
189.3086841592232,163,1350
189.33479551009356,495,620
189.33501277558807,84,287
189.40085553878427,60,368
189.44569095938863,48,217
189.4533966640101,71,332
189.45461235135002,50,8
189.61676479898304,54,110
189.7325627297186,1764,283
189.73401972275582,55,82
189.73667705810607,1065,394
189.73676783327656,47,153
189.73766404396204,67,141
189.78810125203984,53,291
189.8228501076945,60,381
189.82673491502732,650,563
189.9483837673467,155,442
190.01087677914413,1598,769
190.01920271630584,56,340
190.01985237985642,57,110
190.03041689895818,1581,125
190.05419682128098,46,769
190.06806198793822,138,749
190.0690046972044,97,1
190.07362134161752,169,366
190.11228354421385,65,131
190.16054461208023,71,188
190.3756997734919,1474,11
190.38447234978912,182,164
190.4327089502546,669,102
190.55179840744375,70,698
190.55455199992974,63,402
190.57625939024587,49,110
190.5776504367328,54,293
190.61999504482787,115,18
190.62835132875034,418,17
190.6532545939897,56,489
190.6805979691114,838,768
190.68217827931957,76,24
190.6828822782524,129,87
190.8546849665646,65,236
190.8564494256217,53,17
191.16507818742224,67,459
191.16889182232313,65,265
191.20176407515476,64,512
191.20400169904974,3285,181
191.2058589888495,43,25
191.20939476517094,65,302
191.2131623433034,143,361
191.2514345646274,667,438
191.26050534929337,51,132
191.27207803192044,69,99
191.2741875658256,47,144
191.2897307344925,86,238
191.2900401229581,133,233
191.30614049924995,46,120
191.3098007364377,59,385
191.3128851582996,48,320
191.31778968018165,112,103
191.31900833115597,52,17
191.32996364625026,53,412
191.33373876679212,47,186
191.33425705206017,54,407
191.35968993563827,77,443
191.3819823860457,1660,28
191.40457844568735,60,191
191.45346722724872,65,33
191.4658579715005,67,59
191.46667418290036,69,199
191.47786348978286,68,481
191.55858003107812,62,70
192.00234498193674,48,235
192.0108494577461,74,290
192.02971248383565,77,512
192.03932236255142,63,450
192.04273358265343,252,94
192.05706513667982,65,180
192.0626526735778,44,49
192.06735586700447,652,767
192.0731207176794,152,173
192.0865976800978,1066,35
192.46138669144187,69,188
192.8753181034482,477,91
192.91910876523198,63,659
192.91975864718816,50,144
192.92558498117967,119,531
192.92987565095777,56,102
193.04029069046385,49,188
193.09632459215211,79,380
193.10725621455572,150,67
193.11781926213217,84,541
197.72330182017285,50,329
197.74295426329033,932,42
197.7529428238047,51,58
198.02935713539495,101,596
198.03185455352317,1885,52
198.240552668848,46,308
198.58496281851438,1560,770
198.59321376048555,57,224
198.6474803314797,54,204
198.64922887843693,76,486
198.6499342054409,60,354
198.65022550014714,590,464
198.7609223988714,205,324
198.77446650500596,44,9
198.80292697911005,194,478
198.81222436776184,51,305
199.13132238518975,53,115
199.13309989194627,57,780
199.1360960883441,67,205
199.14486457330895,562,38
199.16889144702358,55,244
199.17204561741937,345,92
199.1763531384572,324,507
199.2722415922008,51,299
200.1395301302567,304,203
200.1547575054998,57,2300
200.2230730051999,303,24
200.22833321893805,134,310
200.28063288794837,295,673
200.40242145895496,61,769
200.43902381026385,1766,297
200.5564825552175,272,488
200.57930409811357,49,86
200.76855489339943,226,4096
200.7807490691591,66,471
201.59983876834062,121,81
201.66034560868877,66,232
201.66132971472328,60,70
201.66181952932513,543,690
201.67789543717353,65,147
201.68865926721932,142,435
201.72351586561055,53,16
202.78363505137702,116,18
202.7837909984551,55,545
202.78517140623595,467,255
202.78578429455646,55,417
202.79069952220004,931,769
203.01301633122767,623,295
203.65380884180024,109,257
203.67055872537094,1206,1
203.71470166940918,50,286
203.76979183081562,60,129
203.8308911081466,65,85
203.83102757399914,85,559
203.83360546266377,71,295
203.83407230122526,74,357
203.86528761138428,392,3
203.9053089984032,52,230
203.9064461613754,54,237
204.18154023485596,529,57
204.18938938178405,64,93
204.2116092057109,62,16
204.22223946361157,50,290
204.25200088973722,61,282
204.25830442460642,106,266
204.47797924529203,67,560
204.50287062872786,43,10
204.56654597882093,180,95
204.5789383439627,48,9
204.5903697090076,51,181
204.89718266573297,108,274
204.90636512363503,155,37
204.91557033206047,542,376
204.92706862028152,74,390
204.94115575071723,72,163
204.9470398509573,71,422
204.95101355542099,57,280
204.96865967124543,64,129
204.97483156315405,212,61
204.98811306636026,156,684
204.9910632768978,462,235
205.00692036577144,882,20
205.02298575324676,51,308
205.0810082493366,57,312
205.10100818161703,107,500
205.41882003912798,3056,162
205.4934756423975,52,179
205.50592210418336,571,161
205.5080338403085,60,428
205.5085559305456,147,268
206.6822938118789,98,288
206.69632417905854,3045,115
206.75428897454466,262,476
206.75653907534323,48,234
206.7577824556817,149,218
206.7968613994895,95,744
206.80572375933315,800,100
206.80867451121267,54,573
206.81157528725677,512,270
206.811818098419,776,286
206.81448443950362,83,334
207.0344797663146,2422,20
207.41117773045644,113,48
207.41227138567987,59,285
207.44807304504778,268,405
207.5397065699563,438,275
207.54201577428347,48,274
207.60066957061997,205,212
207.70196821084514,55,185
207.7676039163486,96,325
208.09665579730157,62,399
208.09682583214777,127,79
208.09719334083923,135,348
208.14833031426323,119,56
208.33246461091932,53,212
208.33265592991393,58,373
208.3472256722805,358,265
208.34894626859864,1142,26
208.37342631682338,313,206
208.3745772289553,53,302
208.5615057058006,80,207
208.5774124426334,181,507
208.64165521884277,340,211
208.87851211858526,52,401
208.886749345048,52,426
208.91971489146482,1095,224
209.54339976225845,61,2780
209.55220368843163,264,217
209.5564604537247,64,420
209.5943752718144,119,210
209.65094402057815,985,585
209.65795796750524,138,559
209.65962937573164,64,334
209.66417270990098,78,421
209.97529747326195,94,776
209.99530400527513,59,316
210.4628173468113,64,58
210.57425329703855,61,185
210.58555538472143,62,560
210.60586302282564,233,360
210.61123306517297,403,186
210.61407428218857,56,153
210.6200434114434,2980,3
210.64408328241984,739,248
210.65572952390957,76,454
218.043841910113,1112,3
218.06053658991777,1464,183
218.12443860013582,72,317
218.57928009266635,629,192
218.58954174228205,64,362
218.59051998689762,842,240
218.59077476428922,272,19
218.59390047428175,63,181
218.60072794890115,83,1
218.60268140680773,55,170
218.6087444215232,127,534
218.82533615774616,139,291
218.82583624292715,3752,291
218.8310811350118,95,250
218.85027819531493,133,33
219.02220444816854,85,106
219.03270222289808,1086,209
219.06139416465123,66,512
219.08875637554237,2462,97
219.10542837812645,744,204
219.13414555918519,1938,13
219.1787933142773,65,14
219.2203319511276,268,2
219.2367943274871,147,120
219.2388417593591,61,332
219.2461580629447,49,173
219.25384664851708,63,211
219.26076544226746,155,192
219.3777636002256,179,504
219.39353725731357,352,91
219.5670868351616,126,331
219.5743492771896,68,349
219.57972362232906,509,228
219.57997221848873,254,178
219.59963295115753,256,219
219.65960728542348,54,12
219.66289653875828,314,287
219.70739673017445,3376,126
219.77660193921216,3762,4096
219.79858665625704,50,100
219.80186213566853,78,362
219.84223782521025,94,285
219.84272309771896,51,271
220.23162219890466,48,275
221.4062915370261,369,131
221.41195135336991,72,557
221.49590556884093,48,566
221.50032058945442,85,568
221.5041823591346,110,770
221.50741385367002,52,127
221.51351091689818,129,189
221.51737260782713,46,203
221.52538651428955,51,191
221.54365019805806,52,248
221.57543169362802,60,676
221.85937885915428,1122,4096
221.88600665124892,3092,290
221.95785020533015,190,174
221.95970020874756,54,165
221.98454352162264,85,375
221.9865951520822,55,184
221.99206917626628,53,288
222.0159246500926,54,170
222.01608896797245,49,211
222.01691988880222,1036,356
222.09933130823856,57,136
222.26791300822785,81,209
222.32509705293396,127,309
222.34911361424278,236,1320
223.85563156246357,62,396
223.85849314717493,2782,2
223.99647196742092,372,533
223.99678318713424,79,206
224.00622035890677,57,579
224.0309627200879,51,105
224.09009710874798,1303,767
224.20258932745233,91,582
224.20749622316106,55,2400
224.21178379274724,52,364
224.2241053490143,77,4096
224.31796665765174,49,366
224.3777090158236,62,294
224.655798958231,54,174
224.65823389196737,59,255
224.66181831452312,542,133
224.66265069461608,56,53
224.6645228694704,44,44
224.96968457610132,50,342
224.97962722949327,53,305
225.0001499276089,992,66
225.13434965887743,166,26
225.13485201941907,499,215
225.1665297346001,51,125
225.23153092932074,55,62
